id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
37393944,"3747 Bungalow by-the-Sea - Adorable, Cozy Cottage",140243627,Sanctuary Vacation Rentals,,Pacific Grove,36.623969,-121.927618,Entire home/apt,383,30,0,,,51,255,0,
38239130,"Mermaid Hideaway
30 Day Rental",284809622,Jordan,,Pacific Grove,36.62612,-121.91973,Entire home/apt,175,29,38,2025-08-19,0.76,1,346,8,
38539935,3792 The Lavender House ~ Walk to Town & Beach,140243627,Sanctuary Vacation Rentals,,Pacific Grove,36.623297,-121.921272,Entire home/apt,476,2,60,2025-08-18,0.83,51,324,10,
39131210,"La Piccola Casa ""The Little House""   Lic. # 0446",299581636,Joe,,Pacific Grove,36.62178,-121.91851,Entire home/apt,360,2,216,2025-09-29,2.97,1,278,34,
39537770,Otters Cove/Ocean Views-Walk to Beach/Aquarium,303782959,Charleen,,Pacific Grove,36.61671,-121.91375,Entire home/apt,477,30,1,2021-05-09,0.02,1,363,0,
40032768,3788 Seagull's Nest ~ Walk to Town and the Beach,140243627,Sanctuary Vacation Rentals,,Pacific Grove,36.619326,-121.917411,Entire home/apt,502,1,67,2025-09-05,1.19,51,342,15,
41156259,Charming Cottage Steps to Ocean!,46858016,Anne,,Pacific Grove,36.62364,-121.91592,Entire home/apt,875,30,26,2024-05-13,0.43,1,179,0,
42454978,3804 Mermaid Loft ~ Near Ocean & Recreation Trail,140243627,Sanctuary Vacation Rentals,,Pacific Grove,36.62738402509727,-121.92094034722136,Entire home/apt,258,1,76,2025-09-15,1.18,51,341,15,
42561512,Queen Bed with Bunk bed,270423498,Pacific,,Pacific Grove,36.61947,-121.91806,Private room,,1,56,2025-05-14,0.87,10,0,4,
43580733,Private Stand-alone Cottages near Ocean & Beach,347917130,Veronica,,Pacific Grove,36.62256,-121.91821,Private room,,1,143,2025-09-01,2.34,4,0,30,
43743300,Victorian Premier Queen Room near Ocean & Beach,347917130,Veronica,,Pacific Grove,36.62256,-121.91821,Private room,,1,806,2025-09-10,12.53,4,0,107,
43757076,Two Twin beds in a Historic Victorian Hotel,347917130,Veronica,,Pacific Grove,36.62256,-121.91821,Private room,,1,114,2025-09-15,1.81,4,0,19,
43820284,"Garden Room ""Honeymoon Suite"" near Lover's Point",347917130,Veronica,,Pacific Grove,36.62256,-121.91821,Private room,,1,126,2025-07-27,2.04,4,0,32,
44048009,Lovely Forest Home on One Acre in Pacific Grove,181127429,Tamara,,Pacific Grove,36.61843,-121.93177,Entire home/apt,117,30,14,2025-05-31,0.30,2,173,4,
44808129,"Sweet Polly's-Oceanview, 4 min walk to Cannery Row",359484123,Dennis,,Pacific Grove,36.6186,-121.90669,Entire home/apt,89,30,23,2025-08-24,0.39,3,323,7,
44844957,#JewelboxCottages👑MAIN🔱4-Poster King🏖Walk to Beach,8334086,Melanie,,Pacific Grove,36.61509,-121.9131,Entire home/apt,,30,5,2025-02-04,0.08,2,0,1,
45710558,Evans Place-4 Minute Walk to Monterey Bay Aquarium,359484123,Dennis,,Pacific Grove,36.61781,-121.90594,Entire home/apt,135,30,25,2025-08-08,0.44,3,221,4,
45928538,Seagull House Downtown Pacific Grove,4622744,Ahnalisa,,Pacific Grove,36.61945,-121.91674,Entire home/apt,434,2,162,2025-08-31,2.69,1,6,24,
46454838,"Cool studio in a historic building, with parking.",64966396,Sarah,,Pacific Grove,36.62051,-121.91787,Entire home/apt,,28,13,2025-06-20,0.23,2,5,2,
46561318,"3812 Little House - Historic Home, Walk to the Bay",140243627,Sanctuary Vacation Rentals,,Pacific Grove,36.621181,-121.911657,Entire home/apt,482,1,77,2025-09-08,1.37,51,308,16,
46927425,Ocean View - 4 min. walk to Monterey Bay Aquarium,359484123,Dennis,,Pacific Grove,36.61707,-121.90737,Entire home/apt,161,30,8,2024-08-23,0.15,3,325,0,
47812234,3813 Point Break - Walk to Lover?s Point Beach,140243627,Sanctuary Vacation Rentals,,Pacific Grove,36.623718,-121.917713,Entire home/apt,710,1,69,2025-08-29,1.22,51,319,18,
48185087,Seal Rocks Room - Seven Gables Inn,46785054,Seven Gables,,Pacific Grove,36.62321,-121.9165,Private room,728,1,35,2025-05-04,0.64,20,241,3,
48281357,Seascape Room - Seven Gables Inn,46785054,Seven Gables,,Pacific Grove,36.62297,-121.91503,Private room,688,1,11,2025-09-03,0.21,20,269,4,
48803024,3684 Jewel by the Sea ~ Walk to Town and the Beach,140243627,Sanctuary Vacation Rentals,,Pacific Grove,36.621746,-121.921281,Entire home/apt,335,30,0,,,51,32,0,
48803070,3817 Caledonia Bay Lookout - Walk to Bay and Park,140243627,Sanctuary Vacation Rentals,,Pacific Grove,36.623779,-121.919206,Entire home/apt,646,1,64,2025-08-24,1.25,51,339,20,
48995459,Three Mermaid’s Cove ( License #0459) Penthouse,110664679,Rhonda,,Pacific Grove,36.62601,-121.92125,Entire home/apt,360,1,239,2025-09-21,4.41,2,68,47,
49413685,"3814 Surf's Up! Walk to the Beach, Downtown & Park",140243627,Sanctuary Vacation Rentals,,Pacific Grove,36.623633,-121.91865,Entire home/apt,416,1,105,2025-08-25,1.98,51,314,27,
49619172,*Newly built’ Cottage near aquarium/cannery row,226221616,Rajas,,Pacific Grove,36.61529,-121.90922,Entire home/apt,180,30,6,2025-06-16,0.12,2,269,2,
49950545,Endless Summer Home Steps To Lovers Point Beach,152844993,Ellen MARIE,,Pacific Grove,36.62239,-121.91684,Entire home/apt,533,3,256,2025-09-10,4.85,1,326,56,
50000524,3822 Cannery Row - Luxury Ocean View Condo Near Ba,140243627,Sanctuary Vacation Rentals,,Pacific Grove,36.621386,-121.916875,Entire home/apt,511,30,0,,,51,242,0,
50462307,Half Block to Beach-Walk to Monterey Aquarium 270G,154896480,Yang,,Pacific Grove,36.62053,-121.9086,Entire home/apt,189,1,96,2025-09-24,1.88,8,51,38,
50567200,Shell's Treasure: Fully Updated Three bedroom home,161014914,Carmel Coast Estate,,Pacific Grove,36.6331417,-121.9242222,Entire home/apt,476,29,2,2022-04-25,0.05,4,183,0,
50864110,3828 The 9th Green - Near Golf Links & Bay Trail,140243627,Sanctuary Vacation Rentals,,Pacific Grove,36.634191,-121.930766,Entire home/apt,256,30,0,,,51,215,0,
51003171,Happy Vacation At Beautiful Seaside Monterey Bay,343316498,John,,Pacific Grove,36.62267,-121.91841,Entire home/apt,,3,2,2024-08-19,0.05,1,0,0,
51038675,Cypress Room - Seven Gables Inn,46785054,Seven Gables,,Pacific Grove,36.62334,-121.9165,Private room,758,1,3,2023-05-17,0.06,20,234,0,
51086425,Pet Friendly Cozy Pacific Grove Getaway  Lic#0388,128301422,Carolyn,,Pacific Grove,36.60623,-121.92071,Entire home/apt,328,3,140,2025-09-12,2.79,3,68,40,
51351238,Newly Remodeled Home Near Aquarium and Cannery Row,226221616,Rajas,,Pacific Grove,36.61483,-121.91002,Entire home/apt,268,30,9,2022-11-12,0.19,2,93,0,
52232739,3821 Of Mice and Men - Luxury Ocean View Condo,140243627,Sanctuary Vacation Rentals,,Pacific Grove,36.62125237132892,-121.91695823809815,Entire home/apt,327,30,0,,,51,242,0,
52829050,Whale Watch Balcony at The Old St. Angela Inn,36177924,Angela,,Pacific Grove,36.62115,-121.91026,Private room,349,1,25,2025-07-16,0.52,9,256,2,
52885376,Bay View Room at The Old St. Angela Inn,36177924,Angela,,Pacific Grove,36.62128,-121.91103,Private room,331,1,19,2025-08-10,0.40,9,276,2,
52886744,Cape Cod Room at The Old St. Angela Inn,36177924,Angela,,Pacific Grove,36.61994,-121.91185,Private room,248,1,12,2025-02-02,0.25,9,281,1,
52887087,Land's End at The Old St. Angela Inn,36177924,Angela,,Pacific Grove,36.61916,-121.91122,Private room,235,1,74,2025-08-21,1.57,9,265,18,
52887371,Newport Room at The Old St. Angela Inn,36177924,Angela,,Pacific Grove,36.62059,-121.9102,Private room,231,1,26,2025-06-28,0.55,9,287,6,
52887567,Otter Cove at The Old St. Angela Inn,36177924,Angela,,Pacific Grove,36.61985,-121.90969,Private room,218,1,37,2025-09-11,0.78,9,271,4,
53132392,Nantucket Room at The Old St. Angela Inn,36177924,Angela,,Pacific Grove,36.62079,-121.91056,Private room,248,1,43,2025-06-05,0.91,9,282,4,
53133142,Garden Gable Room at The Old St. Angela Inn,36177924,Angela,,Pacific Grove,36.61974,-121.911,Private room,366,1,14,2024-09-17,0.30,9,281,0,
53133671,Crow's Nest at The Old St. Angela Inn,36177924,Angela,,Pacific Grove,36.62072,-121.9111,Private room,348,1,26,2025-03-07,0.55,9,280,1,
53546916,Quintessential Pacific Grove with Modern Comforts!,433610036,Kathleen,,Pacific Grove,36.62199,-121.92251,Entire home/apt,347,30,10,2025-07-31,0.22,1,210,2,
53863626,Light-filled home near AT&T Pro-Am/Asilomar Beach,9018490,Mara,,Pacific Grove,36.61694,-121.9322,Entire home/apt,398,30,1,2023-07-12,0.04,1,353,0,
557212564041000775,*Holiday Season Special* Walk to Aquarium & Beach,390590280,Carol,,Pacific Grove,36.62042033204166,-121.921435713768,Entire home/apt,220,29,5,2025-09-01,0.18,1,353,1,
564443155898110904,PG Retreat - a 2 BR Cottage Near Beach & Town,4591051,Dave & Lee,,Pacific Grove,36.61988,-121.91132,Entire home/apt,165,30,19,2025-07-22,0.45,3,331,5,
575386907507888297,Bright Pacific Grove Retreat_Walk to Beach & Town!,10619708,Kyle,,Pacific Grove,36.62046432495117,-121.92179107666016,Entire home/apt,171,29,8,2025-08-28,0.21,1,239,2,
