id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
18607217,Guesthouse in Ft Worth Historic District Near TCU,68940973,Patrick,,,32.73315,-97.35424,Entire home/apt,108,2,69,2025-03-10,0.71,1,253,10,
18691296,"WalkMuseums, UNT, WillR, DickiesA, 30dayrental",48988682,Betsy Anne,,District 7,32.74302,-97.37364,Private room,72,30,63,2024-08-11,0.65,3,364,0,
19821999,4th Street Suite,47260164,Anna,,,32.75342,-97.36852,Entire home/apt,154,2,338,2025-09-02,3.43,3,45,23,
20121333,Entire Home -Top 10 centrally located in FW,83301018,Robert,,,32.73898,-97.38683,Entire home/apt,118,2,396,2025-09-06,4.14,1,238,49,
20175360,The Cozy Back Yard Bungalow 🏡,91090963,Lauren,,District 7,32.73482,-97.37329,Entire home/apt,95,1,671,2025-09-14,6.91,3,58,84,
20282646,"Cozy garage apt near TCU,Colonial + Dickies Arena",20732646,Adrianne,,District 9,32.71045,-97.35267,Entire home/apt,93,2,296,2025-09-01,3.02,1,331,34,
20459204,Relax in clean Private room Fort Worth,5761399,Lemaire,,,32.64098,-97.37184,Private room,40,2,57,2025-08-09,0.68,8,260,5,
20542175,"Hospitals, Texas motor speedway, stock yards,BNSF",59826612,Josephine,,District 4,32.86674,-97.30725,Private room,31,30,42,2025-03-18,0.43,3,96,2,
20804033,Deep In The Heart of Fort Worth,26875848,Lauren,,,32.74187,-97.37195,Entire home/apt,74,2,296,2025-08-11,3.04,2,294,32,
20929564,Smart home Gem in quiet neighborhood Bedroom Suite,145892058,Timothy Steven,,District 7,32.93423,-97.37658,Private room,42,30,3,2024-11-04,0.20,2,227,2,
21311151,New Cozy 3 Bedroom Home,154238422,Dee,,,32.603189206835786,-97.40579775414771,Entire home/apt,,1,6,2023-10-02,0.24,1,0,0,
21538614,TX Oasis: Relax & Celebrate w/ FW Fun!,29412843,Traci,,,32.72854,-97.39014,Entire home/apt,204,30,160,2025-05-11,1.69,2,365,9,
21613297,Queen Bed in Historic Fairmount near Magnolia St,2729065,Ayesha,,,32.72457,-97.33663,Private room,76,30,2,2024-05-29,0.12,4,180,0,
21783179,Fort Worth Entertainment District,30708414,Brooke,,,32.75509,-97.1744,Private room,336,2,11,2021-03-07,0.12,1,90,0,
22301061,7th Floor Condo at TMS. Pool-Pickleball-Gym-Arcade,163014448,Sarah,,District 7,33.03254,-97.28059,Entire home/apt,258,2,127,2025-07-24,1.37,1,281,10,
22600116,"Hospitals, Texas motor speedway, stockyards, BNSF",59826612,Josephine,,,32.86595,-97.30909,Private room,31,30,61,2025-03-01,0.65,3,344,1,
22670008,The Balcony Apartment - Fairmount,63074886,William Andrew,,District 9,32.7232,-97.33544,Entire home/apt,76,30,74,2025-07-03,0.80,2,133,3,
22698357,1 Bed/ 1 Bath Fully Furnished & Utilities 1112,167361027,Smallwood,,,32.76059,-97.32853,Entire home/apt,110,30,4,2024-04-19,0.05,9,268,0,
22702912,"Hospitals, BNSF,stockyards,  Texas motor speedway",59826612,Josephine,,,32.86673,-97.30759,Private room,31,30,33,2024-12-31,0.36,3,365,1,
22985558,Home in a great neighborhood,300211,Rita,,District 7,32.99937,-97.26592,Entire home/apt,182,30,112,2023-11-21,1.53,1,46,0,
