id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
40669,Skyy’s Lounge / Cozyaezz so,175412,Skyy,,Ward C (councilmember Richard Boggiano),40.73724,-74.0531,Private room,150,28,22,2024-11-01,0.12,1,91,2,Exempt
72548,"Stylish Retreat with Garden, Deck & Private Entry",190600,Susan And Ivan,,Ward F (councilmember Jermaine D. Robinson),40.71411,-74.06534,Entire home/apt,164,3,88,2025-09-14,0.50,1,276,3,STR-002247-2025
215768,Minutes to Manhattan & Jersey Shore,846837,Charlaine,,Ward F (councilmember Jermaine D. Robinson),40.71438,-74.0581,Entire home/apt,190,4,215,2025-09-17,1.26,2,313,22,STR-006450-2024
254245,Minutes to Manhattan and NJ Shore,846837,Charlaine,,Ward F (councilmember Jermaine D. Robinson),40.71162,-74.06179,Entire home/apt,172,4,160,2025-08-31,0.95,2,128,17,STR-006336-2024
269266,Modern private 2 bedrooms apt minutes to NYC,1410590,Magdalena,,Ward F (councilmember Jermaine D. Robinson),40.71135,-74.06374,Entire home/apt,141,2,490,2025-08-29,2.91,11,302,42,STR-001785-2025
270245,Private room with own bathroom close to NYC,1410590,Magdalena,,Ward F (councilmember Jermaine D. Robinson),40.7134,-74.06489,Private room,65,3,351,2025-09-04,2.09,11,291,28,STR-001785-2025
271255,Large Room with private bathroom min to Manhattan,1410590,Magdalena,,Ward F (councilmember Jermaine D. Robinson),40.71161,-74.06327,Private room,85,2,410,2025-09-03,2.50,11,261,27,STR-001786-2025
675483,Room & Private Bath~Minutes to NYC!,2259684,Leigh,,Ward E (councilmember James Solomon),40.72315,-74.04179,Private room,150,3,441,2025-09-14,2.78,1,188,32,STR-006162-2024
810860,Spacious Studio minutes away from NYC,3530754,Laura,,Ward C (councilmember Richard Boggiano),40.72617,-74.06481,Entire home/apt,100,28,10,2025-07-31,0.13,1,175,3,
818075,Lovely Apartment - Easy access to NYC,4296829,Harriet,,Ward C (councilmember Richard Boggiano),40.74086,-74.04921,Entire home/apt,117,3,228,2025-09-18,1.48,1,51,33,STR-005916-2024
938292,New apt in downtown JC minutes away from Manhattan,1450378,Alfredo,,Ward E (councilmember James Solomon),40.72371,-74.04931,Entire home/apt,108,29,24,2025-09-17,0.22,3,266,3,
946048,Newly renovated small studio.  1 Month or more,1450378,Alfredo,,Ward E (councilmember James Solomon),40.72398,-74.05023,Entire home/apt,75,29,27,2025-08-13,0.25,3,88,4,
971427,Nice Apt -10 minutes to Manhattan,4318265,Robert,,Ward E (councilmember James Solomon),40.71839,-74.04522,Entire home/apt,159,5,378,2025-09-03,2.48,2,118,36,str-006261-2024
1276863,Luxury Waterfront Apartment,6949940,Beata,,Ward E (councilmember James Solomon),40.7136,-74.03538,Entire home/apt,,60,145,2019-09-13,0.97,1,276,0,
1280528,Fantastic room with private bathroom close NYC!,1410590,Magdalena,,Ward F (councilmember Jermaine D. Robinson),40.7129,-74.06473,Private room,82,2,330,2025-08-31,2.21,11,301,20,STR-001786-2025
2149271,"DWTN Jersey City Art Studio Apt, long term stays",10969148,Colby,,Ward E (councilmember James Solomon),40.72508,-74.0512,Entire home/apt,149,28,30,2023-11-08,0.28,1,358,0,
2168009,2B/2Ba Maximalist Apt Close 2NYC,11061879,Anatalie,,Ward D (councilmember Michael Yun),40.74822,-74.04853,Entire home/apt,175,28,26,2025-05-19,1.09,1,364,10,
2176306,"Dr Norton House@Lincoln Park JC,NJ",11099485,Stephen,,Ward B (councilmember Mira Prinz-Arey),40.72146,-74.07424,Entire home/apt,155,3,273,2025-09-21,1.95,1,248,35,STR-2024-03201
2662979,Room with private bathroom min to Manhattan,1410590,Magdalena,,Ward E (councilmember James Solomon),40.72469,-74.0497,Private room,56,28,374,2025-08-30,2.68,11,324,2,
2663502,Big room with private bathroom close to Manhatta,1410590,Magdalena,,Ward E (councilmember James Solomon),40.72557,-74.05028,Private room,54,29,387,2024-08-11,2.78,11,329,0,
2879634,Cute private apt Jersey City (NYC area no smoking),14717157,Dana,,Ward F (councilmember Jermaine D. Robinson),40.71159,-74.06034,Entire home/apt,88,3,347,2025-09-19,2.75,1,75,30,STR-005685-2024
3193538,Lrg Garden Studio w/Yard Min 30 Night Corp Rental,16186604,Edward,,Ward E (councilmember James Solomon),40.71549,-74.03976,Entire home/apt,113,30,221,2025-08-20,1.82,1,275,4,
3487433,Waterfront Loft - 7 mins to NYC!,16038,Felicia,,Ward E (councilmember James Solomon),40.71653,-74.039,Entire home/apt,338,28,9,2018-08-13,0.07,1,358,0,
3655301,Brownstone 3rd Foor,18494549,Manuel,,Ward F (councilmember Jermaine D. Robinson),40.71948,-74.06778,Entire home/apt,107,29,403,2025-08-23,2.96,2,354,2,
3674016,Downtown loft - steps to NYC! Downtown Jersey City,318287,Cindy,,Ward E (councilmember James Solomon),40.72728,-74.0408,Entire home/apt,,29,164,2024-01-01,1.21,3,0,0,
4007369,Charming Home (3bd/2ba)(6-8ppl),19341950,Roosevelt,,Ward B (councilmember Mira Prinz-Arey),40.71624,-74.07984,Entire home/apt,141,28,299,2025-09-09,2.27,1,61,14,
4531787,Studio at heart of Downtown JC.,1450378,Alfredo,,Ward E (councilmember James Solomon),40.72277,-74.04957,Entire home/apt,80,29,32,2025-08-11,0.27,3,330,4,
4582869,Historic Downtown Jersey City (Legal),15356305,Jennifer,,Ward E (councilmember James Solomon),40.72459,-74.04352,Entire home/apt,174,2,308,2025-08-29,2.33,1,209,32,STR-004325-2024
5697589,Big modern room 5 min walk to Path/WIFI/TV/Desk,6958867,Gennadiy,,Ward E (councilmember James Solomon),40.72216,-74.05052,Private room,71,7,98,2025-03-26,0.77,35,102,1,Exempt
5706875,Big room in Luxury House min to PATH NYc WIFI TV,1410306,Eugene,,Ward E (councilmember James Solomon),40.72251,-74.04838,Private room,71,28,76,2025-09-13,0.60,30,14,5,Exempt
5758802,Huge Modern room Downtown Jersey City/WIFI,6958867,Gennadiy,,Ward E (councilmember James Solomon),40.72368,-74.04911,Private room,58,28,123,2025-08-02,0.98,35,117,2,
5759911,Modern Clean room 5 min to PATH min to NYc WIFI TV,1410306,Eugene,,Ward E (councilmember James Solomon),40.72343,-74.04992,Private room,68,29,93,2025-06-28,0.73,30,31,3,Exempt
5772382,"385 ""2"" Private room 5 min walk to Path/WIFI",6958867,Gennadiy,,Ward E (councilmember James Solomon),40.7223,-74.05005,Private room,66,28,120,2025-06-01,0.95,35,117,1,
5851973,Furnished Room+ BATH  close to NYC train,30374905,Sam,,Ward C (councilmember Richard Boggiano),40.73603,-74.05395,Private room,,28,54,2024-12-27,0.49,2,0,8,
5989369,Entire high level basement apartment  close to NYC,30560014,Mohamed,,Ward A (councilmember Denise Ridley),40.69823,-74.10447,Entire home/apt,114,1,39,2025-09-22,0.31,2,330,11,STR-232345-2025
7144168,Modern Furnished One BR By Grove ST,37412692,Kim,,Ward E (councilmember James Solomon),40.71934,-74.03789,Entire home/apt,116,365,5,2016-07-02,0.04,11,365,0,
7417280,102 private room - 10 mins Ride to Manhattan.,189095873,M,,Ward C (councilmember Richard Boggiano),40.73203169534358,-74.06814671023984,Private room,76,28,97,2025-06-22,0.78,1,283,1,Exempt
7535655,Luxurious Furnished Studio - 70A60A,37412692,Kim,,Ward E (councilmember James Solomon),40.71439,-74.03531,Entire home/apt,149,365,20,2020-02-22,0.22,11,365,0,
7535715,Luxury Studio close to NYC E0c BB04,37412692,Kim,,Ward E (councilmember James Solomon),40.71787,-74.038,Entire home/apt,143,365,11,2019-02-15,0.09,11,365,0,
7748029,Private Apartment with NYC VIEWS right outside NYC,40728425,Gerardo,,Ward F (councilmember Jermaine D. Robinson),40.71132,-74.05957,Entire home/apt,245,3,117,2020-01-04,1.03,2,325,0,STR-2024-04126
7768246,(A) At the foot of the Statute,36265155,Yoko,,Ward F (councilmember Jermaine D. Robinson),40.7127,-74.05768,Entire home/apt,139,5,360,2025-06-30,2.92,1,90,7,STR-005282-2024
8240035,Spacious 2 Bedroom Apartment in Brick Row House,43454019,Mark,,Ward D (councilmember Michael Yun),40.74496,-74.0597,Entire home/apt,,2,317,2025-08-29,2.63,1,0,15,STR-005462-2024
8703242,1BR 1BA w/ Parking - 29 days minimum stay,45688009,Bo,,Ward F (councilmember Jermaine D. Robinson),40.71514,-74.06436,Entire home/apt,113,29,26,2025-07-07,0.21,1,70,2,
9170657,"Lovely 1, 2, or 3 Bedroom Home Mins To NYC",47725692,Charles,,Ward B (councilmember Mira Prinz-Arey),40.71912,-74.08723,Entire home/apt,147,5,199,2025-09-17,1.67,1,351,10,STR-006657-2024
9329465,"Jersey City, 20 Min. to Manhattan",4307314,Daniel,,Ward C (councilmember Richard Boggiano),40.72879,-74.05741,Entire home/apt,369,3,136,2025-01-03,1.14,1,30,1,STR-2024-04282
9433856,Historic District - Doctor's Row Renovated Flat,10780955,Samantha,,Ward B (councilmember Mira Prinz-Arey),40.72239,-74.07806,Entire home/apt,144,2,197,2025-08-17,1.72,1,248,23,STR-005842-2024
9531923,BRIGHT AND COZY APARTMENT MINUTES TO NEW YORK CITY,49375477,Kenia,,Ward D (councilmember Michael Yun),40.74973,-74.05154,Entire home/apt,118,2,308,2025-09-08,2.60,2,289,42,STR-002547-2025
9565291,Private cozy room,49357921,Ying,,Ward A (councilmember Denise Ridley),40.69505,-74.09004,Private room,68,30,46,2025-09-02,0.39,10,321,3,
9594147,Cozy red studio 15 min walk to JSQ path station,27553074,Ozgun,,Ward F (councilmember Jermaine D. Robinson),40.72372055053711,-74.06548309326172,Entire home/apt,90,29,252,2025-05-18,2.12,4,273,9,
10081789,Huge Private Room in the Heights,51733184,Sneha,,Ward D (councilmember Michael Yun),40.74984,-74.04755,Private room,78,28,23,2025-04-19,0.96,2,98,8,
10263992,Plush 1BR Near Statue of Liberty,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.72501,-74.03612,Entire home/apt,,28,3,2025-08-16,0.03,37,364,1,
10264196,Spacious 1BR | Work desk | Gym+Rooftop | JC by GLS,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.72371,-74.03699,Entire home/apt,,28,12,2025-04-25,0.11,37,364,1,
10264615,Bright+Spacious 1BR | Work Desk + WiFi | Near PATH,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,,28,2,2020-01-19,0.03,37,364,0,
10264857,Spacious 1BR |  Work from Home| Jersey City by GLS,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,,28,2,2020-06-11,0.02,37,359,0,
10278537,Freedom BSMT Room,49357921,Ying,,Ward A (councilmember Denise Ridley),40.69416,-74.08792,Private room,50,30,14,2025-05-01,0.14,10,144,1,
10292961,"Chic & Modern 1 bedroom, near New York City - NYC",11584103,Zachary,,Ward E (councilmember James Solomon),40.72479,-74.04775,Entire home/apt,172,1,99,2025-09-13,3.44,2,57,36,STR-001953-2025
10360336,Modern 1BR | WiFi+Business Center | Near Path |GLS,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,,28,5,2020-02-02,0.05,37,359,0,
10361564,Private&Clean 1BR | Workspace | Jersey City by GLS,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,,28,7,2020-08-30,0.06,37,364,0,
10362044,Modern Newport 1BR | Full Kitchen | Work Desk| GLS,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,,28,1,2017-12-29,0.01,37,364,0,
10377069,Mins to NYC | Jersey City 1BR w/ Pool & Playground,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,,28,1,2016-06-17,0.01,37,364,0,
10379027,Pool & Full Gym | Furnished 2BR w W/D | nr NYC,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,,28,1,2019-11-04,0.01,37,364,0,
10382107,Homey 1BR with Beautiful Views,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,,28,2,2019-08-22,0.02,37,359,0,
10383764,Perfect for Families! Petfriendly 2BR nr Hudson R.,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,,28,2,2019-08-31,0.02,37,364,0,
10384214,Private 2BR | Work from home | Jersey City by GLS,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,,28,11,2021-12-03,0.10,37,362,0,
10384889,Spacious 2BR Apt | Full Kitchen | Laundry | Gym,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,,28,1,2018-12-31,0.01,37,364,0,
10385587,Plush 2BR in Jersey City,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,,28,1,2020-01-26,0.01,37,364,0,
10385819,Spacious 2BR | Work Desk + W/D| Jersey City by GLS,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,,28,25,2022-01-08,0.24,37,364,0,
10429121,Spacious 1BR | Gym |  Downtown JC Newport | by GLS,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,,28,3,2019-12-20,0.03,37,359,0,
10430238,Comfort 1BR in Jersey City + Nice Views,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,,28,4,2020-02-16,0.06,37,359,0,
10492376,1 Bedroom near to Grove street PATH,37412692,Kim,,Ward E (councilmember James Solomon),40.71833,-74.03983,Entire home/apt,124,365,2,2019-05-16,0.02,11,365,0,
10631390,"Yard! Laundry, Bonus Sleeping, Lofts, deal!",191464699,"Vikki,Louise",,Ward E (councilmember James Solomon),40.72678,-74.04674,Entire home/apt,123,30,74,2025-08-09,0.64,5,299,1,
10753012,"Warm, Snug, Cozy space 
3 blocks PATH train $50",55599663,Lorraine,,Ward E (councilmember James Solomon),40.71884,-74.04698,Private room,50,30,40,2025-08-10,0.35,3,298,3,
10989968,Lux 1BR Downtown Jersey City,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,,28,1,2020-03-24,0.01,37,364,0,
10991109,Spacious & Private 2BR | Downtown Jersey City,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,,28,5,2020-10-27,0.06,37,362,0,
11100868,Departamento 2 Ambientes Palermo,57650710,Carito,,Ward A (councilmember Denise Ridley),40.71075,-74.09171,Entire home/apt,120,28,0,,,1,365,0,
11121401,"Super clean, sunny, and close to NYC No parties!!",30560014,Mohamed,,Ward A (councilmember Denise Ridley),40.69662,-74.10459,Entire home/apt,117,1,36,2025-09-24,0.32,2,246,5,STR-232347-2025
11144719,"Pool, Gym & More! 1BR ✰ Steps to PATH, Ferry",30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,,28,2,2021-02-14,0.03,37,359,0,
11497428,Spacious Apt 10 Min from Manhattan,4318265,Robert,,Ward E (councilmember James Solomon),40.71871,-74.04462,Entire home/apt,193,5,267,2025-09-04,2.34,2,112,39,str-005742-2024
12325106,Pinkie Room (female only),49357921,Ying,,Ward A (councilmember Denise Ridley),40.69414,-74.08883,Private room,48,30,33,2025-05-06,0.29,10,267,2,
13276390,"Bright, Cozy & Clean “JC Heights”, 5.5 miles to NY",74823357,Patricia,,Ward D (councilmember Michael Yun),40.74941,-74.04816,Entire home/apt,115,4,400,2025-09-19,3.60,1,139,41,STR-005366-2024
13624908,Private Room in JC heights minutes to NYC/Hoboken,6958867,Gennadiy,,Ward D (councilmember Michael Yun),40.75426,-74.04458,Private room,47,28,63,2025-08-02,0.56,35,179,2,
13634025,Large Private Room mins to NYC/Hoboken,6958867,Gennadiy,,Ward D (councilmember Michael Yun),40.75313,-74.04469,Private room,50,28,85,2025-08-18,0.76,35,167,5,Exempt
13955869,Modern Urban Oasis in JC-Heights Trendy District,8713716,Juan & April,,Ward D (councilmember Michael Yun),40.75073,-74.04889,Entire home/apt,89,2,136,2025-09-22,1.22,3,299,8,STR-001001-2025
13961481,Beautiful room and private bathroom mins from PATH,51652045,Ruth,,Ward C (councilmember Richard Boggiano),40.72841,-74.06902,Private room,120,3,118,2025-09-11,1.06,2,319,22,STR-006112-2024
14023614,Beautiful Studio | Equipped Kitchen+Work Desk | JC,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.721886,-74.036446,Entire home/apt,,28,8,2020-10-18,0.07,37,364,0,
14095258,207-2D Private Bedroom 17 Mins 2 NYC Times SQ W&D,443343607,Kevin,,Ward D (councilmember Michael Yun),40.7497,-74.04523,Private room,33,30,197,2023-09-09,1.77,35,335,0,
14398322,Airy oversized room $63_3 blocks Grove PATH,55599663,Lorraine,,Ward F (councilmember Jermaine D. Robinson),40.72028,-74.04694,Private room,63,30,37,2025-04-13,0.34,3,79,3,
14874590,Loft 3bd 2ba 5 Steps To Train NYC,91382887,Daniel,,Ward F (councilmember Jermaine D. Robinson),40.71114,-74.07054,Entire home/apt,174,28,230,2025-02-01,2.09,6,245,3,
15132128,Furnished BED+BATH close to NYC on train,30374905,Sam,,Ward C (councilmember Richard Boggiano),40.73715,-74.05481,Private room,,28,21,2025-01-23,0.19,2,0,5,
15157180,Spacious& Bright 1BR in Jersey City| Mins to NYC,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.721886,-74.036446,Entire home/apt,,28,14,2023-01-16,0.13,37,364,0,
15159153,Bright + Spacious 1BR | Work Desk&WiFi | Near PATH,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.721886,-74.036446,Entire home/apt,,28,12,2020-09-23,0.11,37,364,0,
15159490,Beautiful 1BR | Kitchen | Jersey City by GLS,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.721886,-74.036446,Entire home/apt,,28,4,2025-08-28,0.05,37,364,1,
15161132,Lux Studio | Great for Travel Nurses | Near PATH,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.721886,-74.036446,Entire home/apt,,28,6,2020-11-14,0.09,37,364,0,
15395993,1 Bedroom in the Heart of Downtown Jersey City,22541573,Furnished Quarters,,Ward E (councilmember James Solomon),40.72069,-74.04296,Entire home/apt,240,30,6,2021-05-09,0.06,23,352,0,
15481239,"Charming One Bed, Steps from PATH to NYC",22541573,Furnished Quarters,,Ward E (councilmember James Solomon),40.71927,-74.04242,Entire home/apt,225,30,1,2016-10-21,0.01,23,353,0,
15495642,Modern Jersey City 2BR| Work Desk + WiFi |Newport,95459395,Bluebird,,Ward E (councilmember James Solomon),40.724545,-74.035912,Entire home/apt,,28,7,2023-12-28,0.11,10,362,0,
15507613,Modern Jersey City One Bed in Luxury Building,22541573,Furnished Quarters,,Ward E (councilmember James Solomon),40.71887,-74.04075,Entire home/apt,235,30,3,2022-03-09,0.03,23,360,0,
15535413,5 min walk Grove PATH/JCMed Ctr - Bargain Location,46201,J,,Ward E (councilmember James Solomon),40.71765,-74.044,Private room,,28,77,2025-03-25,0.71,2,0,2,
16032277,Modern 3BD 2BT steps to train NYC,91382887,Daniel,,Ward F (councilmember Jermaine D. Robinson),40.70953,-74.072,Entire home/apt,190,28,184,2025-08-23,1.71,6,259,4,
16039551,JC-Grove St Easy commute to NYC or JCMC-5 min walk,46201,J,,Ward E (councilmember James Solomon),40.71647,-74.04622,Private room,,28,94,2025-02-21,0.91,2,0,20,
16055831,Jersey City Victorian Home w/ Parking and Backyard,67506472,Ben,,Ward B (councilmember Mira Prinz-Arey),40.72876,-74.07355,Entire home/apt,297,4,58,2025-08-19,0.58,1,5,11,STR-006189-2024
16207328,"Pristine 3 Bedrooms, w/parking. Close to NYC",18410314,Abe,,Ward A (councilmember Denise Ridley),40.68797,-74.09351,Entire home/apt,212,4,171,2025-09-15,1.80,1,252,18,STR-001135-2025
16236208,"Mi casa, su casa (My home is your home)",35007600,Sudip,,Ward D (councilmember Michael Yun),40.74371,-74.05994,Private room,546,28,0,,,1,269,0,
16276284,3 BED 1 BATH apartment,106456209,Mil,,Ward F (councilmember Jermaine D. Robinson),40.71054,-74.07533,Entire home/apt,174,3,12,2025-09-20,2.02,1,332,12,STR-000133-2025
16768628,Amazing Private Room Near NYC #1,81986778,Mar,,Ward C (councilmember Richard Boggiano),40.73804,-74.0517,Private room,89,2,120,2025-08-03,1.16,5,229,15,STR-001299-2025
16965564,Cozy Studio Minutes to NY in Historic Neighborhood,58456224,Melissa,,Ward E (councilmember James Solomon),40.71349,-74.03892,Entire home/apt,140,2,443,2025-09-17,4.21,2,249,33,STR-005926-2024
17122499,"Charming Bright Apartment, Parking, 25 mins to NYC",19786530,Stanislav,,Ward C (councilmember Richard Boggiano),40.7434,-74.05907,Entire home/apt,150,28,310,2025-08-12,2.96,3,276,10,
17185572,Bright Big room Queen size bed 7 min to PATH WIFI,1410306,Eugene,,Ward C (councilmember Richard Boggiano),40.73216,-74.05622,Private room,90,28,77,2025-08-15,0.74,30,78,3,Exempt
17317408,"2 Bedroom Apartment, 1 Min from Grove Street PATH",22541573,Furnished Quarters,,Ward E (councilmember James Solomon),40.71941,-74.04303,Entire home/apt,310,30,4,2025-01-07,0.04,23,348,1,
17464142,Private Cozy room WiFi 8min walk PATH 15min to NYc,1410306,Eugene,,Ward C (councilmember Richard Boggiano),40.73172,-74.05582,Private room,73,28,50,2025-09-22,0.48,30,147,6,Exempt
17478644,"99 ""1"" Big room right by JSQ PAth train/FAST WIFI",6958867,Gennadiy,,Ward C (councilmember Richard Boggiano),40.73279,-74.05625,Private room,64,7,74,2025-08-21,0.71,35,85,5,Exempt
17587004,Cozy Private Room/5 min walk JSQ Path train/WIFI,6958867,Gennadiy,,Ward C (councilmember Richard Boggiano),40.73297,-74.0561,Private room,74,28,24,2025-08-10,0.23,35,182,5,
17994898,Beautiful room with private bathroom and garden.,1410590,Magdalena,,Ward F (councilmember Jermaine D. Robinson),40.71346,-74.06313,Private room,87,2,277,2025-08-31,2.71,11,289,22,STR-001786-2025
18359238,"Beautiful, clean, pvt bedroom 25 min to TIMES SQ!",58763745,Dena,,Ward C (councilmember Richard Boggiano),40.74203,-74.05828,Private room,70,28,160,2025-07-12,1.57,3,326,18,
18388155,Luxury JC 1BR | Work from home | Free WiFi + Desk,95459395,Bluebird,,Ward E (councilmember James Solomon),40.724545,-74.035912,Entire home/apt,,28,2,2020-09-12,0.02,10,364,0,
18444319,Beautiful Newport 2BR | Upscale Amenities w/ Gym,95459395,Bluebird,,Ward E (councilmember James Solomon),40.724545,-74.035912,Entire home/apt,,28,1,2021-12-20,0.02,10,364,0,
18445468,Romantic Getaway! Minutes to NYC!,26482455,,,Ward C (councilmember Richard Boggiano),40.72825,-74.05444,Entire home/apt,100,29,26,2019-12-08,0.26,1,359,0,
18584159,"Sunny, spacious apt - steps to NYC! Downtown JC",318287,Cindy,,Ward E (councilmember James Solomon),40.72955,-74.04197,Entire home/apt,,28,117,2025-03-13,1.15,3,210,5,
19412223,Large studio w/workspace & garden-2 stops to NYC,49528044,Hiran H,,Ward E (councilmember James Solomon),40.7236328125,-74.04303741455078,Entire home/apt,,3,208,2025-05-14,2.08,1,0,20,STR-003147-2024
19451087,Beautiful Jersey City 2BR | Upscale Amenities |GLS,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,,28,2,2020-02-12,0.03,37,362,0,
19566341,Large 5 Bed 3Bath Condo 20Min Commute to Manhattan,137130688,Leo,,Ward F (councilmember Jermaine D. Robinson),40.71103,-74.07169,Entire home/apt,360,2,298,2025-09-01,3.09,3,339,32,STR-2024-02482
19633811,New 2 Bedroom apt. 2 miles from N.Y.C.,130583527,Roxanne & Richard,,Ward C (councilmember Richard Boggiano),40.72952651977539,-74.05741119384766,Entire home/apt,316,3,118,2025-09-11,1.19,1,41,15,STR-002150-2025
19841658,2nd floor suite/ Private bath & kitchenette,45401469,Dwayne,,Ward F (councilmember Jermaine D. Robinson),40.72368,-74.06736,Entire home/apt,98,5,190,2025-09-10,1.91,2,106,13,STR-000043-2025
20432924,Cozy Large Master Bedroom 20 minutes to NYC,145796552,Diyan,,Ward D (councilmember Michael Yun),40.74677,-74.05054,Private room,91,1,240,2025-09-07,2.43,5,66,29,STR-006046-2024
20476965,Charming Private Bedroom close to NYC and Hoboken,145796552,Diyan,,Ward D (councilmember Michael Yun),40.74832,-74.04987,Private room,80,1,204,2025-06-27,2.07,5,67,24,STR-006046-2024
20477673,Gorgeous private bedroom close to NYC and Hoboken,145796552,Diyan,,Ward D (councilmember Michael Yun),40.74815,-74.0511,Private room,,1,93,2024-10-11,0.95,5,0,1,STR-006046-2024
20494048,Spacious Studio/Downtown Jersey City/10min to NYC,174355,Geraldine,,Ward E (councilmember James Solomon),40.72639,-74.04156,Entire home/apt,,3,267,2025-09-01,2.72,1,1,33,STR-003404-2024
20665079,Beautiful Private Room 20 Minutes to NYC,145796552,Diyan,,Ward D (councilmember Michael Yun),40.74836,-74.05008,Private room,81,1,118,2025-09-02,1.20,5,67,12,STR-006046-2024
20665345,Spacious Room 20 minutes from NYC and Hoboken,145796552,Diyan,,Ward D (councilmember Michael Yun),40.74655,-74.05093,Private room,78,1,150,2025-08-05,1.55,5,73,16,STR-006046-2024
20912287,NYC in Minutes | Value Stay Jersey City Retreat,17264099,Amgad,,Ward B (councilmember Mira Prinz-Arey),40.71667,-74.08158,Entire home/apt,217,28,233,2025-06-05,2.39,5,359,2,
20944256,Chic Family Home-Quick Ride to NYC & Opt Extra Rm!,125401585,Kennan & Michael,,Ward B (councilmember Mira Prinz-Arey),40.72624,-74.07753,Entire home/apt,245,1,343,2025-09-07,3.57,1,307,36,STR-001840-2025
21030895,2 blocks away from PATH train GROVE st station,15625009,Alexander A,,Ward E (councilmember James Solomon),40.72093,-74.04394,Entire home/apt,85,30,110,2025-08-10,1.13,30,299,2,
21074894,Stylish Apt 40 mins from NYC - TV/Laundry/Parking,19786530,Stanislav,,Ward F (councilmember Jermaine D. Robinson),40.7112,-74.0719,Entire home/apt,144,28,148,2025-08-17,1.52,3,271,11,
21596630,Cozy & Relaxing CLOSE to NYC feel like home apt.,110089923,Yesel,,Ward D (councilmember Michael Yun),40.75806,-74.04781,Entire home/apt,93,2,269,2025-09-11,2.85,1,23,23,
21596787,Garden Studio Minutes to Lower Manhattan,58456224,Melissa,,Ward E (councilmember James Solomon),40.71318,-74.03949,Entire home/apt,138,2,328,2025-09-16,3.42,2,213,35,STR-005927-2024
21609413,NEW- Great Private Room Near NYC #3,81986778,Mar,,Ward C (councilmember Richard Boggiano),40.73969,-74.05044,Private room,91,2,81,2025-09-19,0.85,5,238,10,STR-001299-2025
21753229,Huge 25 foot LOFT just $60 only 3 blocks from PATH,55599663,Lorraine,,Ward F (councilmember Jermaine D. Robinson),40.72053,-74.04864,Private room,60,30,25,2025-03-02,0.28,3,315,2,
21754019,"5 min train NYC, vintage Jules Verne theme, quiet",156655568,Kenneth Jerome,,Ward E (councilmember James Solomon),40.71625,-74.04267,Entire home/apt,221,2,235,2025-09-07,2.47,1,256,54,STR-2023-00134
21826420,Exclusive 2BR |J.C. +Pool & Gym!Close to Hospitals,95459395,Bluebird,,Ward E (councilmember James Solomon),40.724545,-74.035912,Entire home/apt,,28,1,2018-12-17,0.01,10,362,0,
21858483,Spacious JC 2BR | Amenities | Family Friendly,95459395,Bluebird,,Ward E (councilmember James Solomon),40.724545,-74.035912,Entire home/apt,,28,3,2020-07-14,0.04,10,364,0,
